SampleID	Dim1	Dim2	Proba	Cohort
G440883529	37.101433	-25.415022	0.49642164362578806	GGMP
G440104265	22.881882	36.42226	0.469445021489706	GGMP
G440104250	25.66445	36.40562	0.47262505308236086	GGMP
G441303315	46.382145	-28.94812	0.5268024273101445	GGMP
G445224487	22.726473	48.585884	0.4399104015745976	GGMP
G440305351	17.19574	-8.157349	0.4112616083108927	GGMP
G440205231	22.478968	43.9633	0.44408459492074637	GGMP
G440305215	-19.389565	-5.673593	0.4875809263999002	GGMP
G445302428	23.307966	42.06989	0.450244028830334	GGMP
G445302115	-4.660349	19.3277	0.4660316043846615	GGMP
G445224144	-8.825274	21.390177	0.4508300958524019	GGMP
G441802387	-20.009306	68.36774	0.4198667865158918	GGMP
G445224398	-29.6864	-19.110786	0.5872823524261831	GGMP
G445224101	14.814519	63.79512	0.39204800166567266	GGMP
G445224331	15.2897005	61.974194	0.39062480953079354	GGMP
G440981039	15.65261	-45.61651	0.5122906798184612	GGMP
G440606468	13.592065	25.080673	0.4744200617773461	GGMP
G445302502	-27.956429	5.549405	0.4974462130061488	GGMP
G440282015	-11.470539	-11.734514	0.5090393678841647	GGMP
G440104414	-47.80034	44.374153	0.4586491726748774	GGMP
G440883606	-10.565235	-51.423534	0.5615090537396987	GGMP
G440883113	-24.506231	16.858866	0.4563716094250354	GGMP
G441284120	-26.236425	57.70529	0.43941802651110823	GGMP
G445302390	56.414818	-24.874212	0.5650944432357606	GGMP
G440981383	8.623199	26.642563	0.4615170383544351	GGMP
G441303331	-47.643906	47.09196	0.45250622979903793	GGMP
G440883331	57.246006	-24.364433	0.5758686082374944	GGMP
G440305395	-46.64173	32.045517	0.49208480496867024	GGMP
G441284223	-30.974415	20.791376	0.46608237228638005	GGMP
G441303612	23.314785	55.914207	0.3920009789852179	GGMP
G441802560	12.419161	-10.035736	0.4331351962050796	GGMP
G441802065	31.217484	-28.410357	0.4484031853988222	GGMP
G441424088	37.710644	-34.906666	0.49991920590471023	GGMP
G441303377	-2.6591554	-31.502127	0.46876551959352974	GGMP
G445302403	26.050543	-5.5998087	0.4614315024526722	GGMP
G440981464	-3.7291634	-14.985917	0.46106132984978554	GGMP
G440883596	40.862507	-42.45724	0.5006099982886052	GGMP
G445302276	27.21855	-13.67907	0.46054791096422665	GGMP
G441424400	-1.2972094	30.42399	0.4055935979922886	GGMP
G441424104	-17.241446	5.4095354	0.5046412845656049	GGMP
G440883590	-26.276558	-17.17924	0.5545002078762387	GGMP
G440606578	10.485769	11.307951	0.4997641318652653	GGMP
G441424151	-19.259266	-57.295784	0.5916763830804685	GGMP
G441284228	-52.187912	7.5936823	0.5482588167816244	GGMP
G441424003	-41.015224	46.779133	0.4491940870701427	GGMP
G445302435	-26.202219	51.33957	0.44620492159611563	GGMP
G441502122	19.21213	-7.1915693	0.4194109911360434	GGMP
G445302622	34.309185	35.453667	0.4455814020227474	GGMP
G441802377	-52.821827	0.09682969	0.5650836984576447	GGMP
G440282417	34.72194	43.834724	0.4350852010760615	GGMP
G445224303	4.439056	16.759583	0.4850835167968483	GGMP
G440282497	16.802662	-6.4550605	0.433093458587435	GGMP
G441802061	36.044804	-31.119236	0.47779131010707615	GGMP
G440205458	-22.217632	5.1941347	0.513297196974665	GGMP
G440205508	28.339415	-9.234703	0.514051149075918	GGMP
G445224086	-3.7934625	-29.109554	0.496253312844873	GGMP
G441303043	36.014656	32.97667	0.44408548148794574	GGMP
G441502491	-23.80506	67.706085	0.43491820587205443	GGMP
G441502119	-18.46094	60.150715	0.44002563439213516	GGMP
G440883173	13.050997	25.537128	0.47065846416891804	GGMP
G440104595	14.322553	61.716167	0.38953815449236867	GGMP
G441424228	20.869776	49.96372	0.429355932996949	GGMP
G440883593	-45.408226	38.857727	0.46904961564571734	GGMP
G441802503	2.427884	-1.4297396	0.47163978915856425	GGMP
G441303267	50.446754	-9.215926	0.5151565108273125	GGMP
G440883554	34.170204	-0.527888	0.4582034637593609	GGMP
G440981316	-38.329105	46.277523	0.4661550897873084	GGMP
G445302556	36.332428	34.152622	0.44036527923252966	GGMP
G441284575	-41.223522	11.543623	0.5173527634231514	GGMP
G440104489	-52.993572	2.0221288	0.5682919013467319	GGMP
G441303112	-15.892766	37.44288	0.4641272448187251	GGMP
G440883218	32.355465	0.83302814	0.4937095012495909	GGMP
G441502566	-10.413934	-63.014416	0.6061136990043774	GGMP
G440104200	27.52604	11.46291	0.5225701326739397	GGMP
G440305512	0.79883516	65.959785	0.39991156473736134	GGMP
G441802390	13.308259	-78.29368	0.5955853318752075	GGMP
G441802522	18.640438	54.908768	0.41655239422896995	GGMP
G441802534	11.112298	-6.793328	0.4474362860764423	GGMP
G441284256	32.405167	-0.6180369	0.4706580595106332	GGMP
G445302302	1.5362694	66.61281	0.40559357643739274	GGMP
G441502187	32.75021	-0.4244681	0.46646992380131425	GGMP
G441284641	-27.307894	58.0732	0.448625888258861	GGMP
G440883032	32.31702	42.913322	0.4423936905288808	GGMP
G445224299	-46.778004	-3.1947584	0.5547034394496145	GGMP
G441802457	31.894814	-30.140076	0.4683526307609646	GGMP
G440104172	35.06138	7.712839	0.4665316862972699	GGMP
G441284236	-31.522886	17.897518	0.47402898166854984	GGMP
G440606397	-52.811306	0.06105697	0.5655844263894364	GGMP
G440305130	-33.44023	22.702047	0.4702542112967415	GGMP
G441303029	-2.685025	-31.512978	0.4703824646494703	GGMP
G445302527	32.032333	43.320415	0.439423271805877	GGMP
G440282621	-5.3159323	25.06705	0.43597426041741744	GGMP
G440205050	-51.5041	25.821224	0.5278659459839178	GGMP
G445224108	-32.559547	20.123325	0.47539977223558577	GGMP
G445302352	-7.2962265	22.202469	0.4413815311195117	GGMP
G441424530	-2.7706273	-6.354168	0.48887219960954975	GGMP
G441424086	-32.000072	20.731157	0.47153229771422667	GGMP
G441303517	-0.56043655	47.645035	0.45038172799212883	GGMP
G441802550	17.064808	-8.715243	0.4087243564121402	GGMP
G441502022	9.436083	-47.339977	0.4988429736974937	GGMP
G440282596	-4.5880013	-14.421185	0.4771040838151756	GGMP
G440282618	-33.50519	52.33651	0.45190383621751007	GGMP
G440205647	-30.957235	40.405563	0.5065598486263467	GGMP
G440104146	45.47583	-12.820503	0.4727863993199407	GGMP
G445302263	-6.330341	64.96846	0.415822869037804	GGMP
G441303046	36.668674	32.966175	0.4422708290714642	GGMP
G440883153	11.224234	-5.970992	0.44242486556323596	GGMP
G440282617	-48.794094	-0.8313417	0.5562810891363197	GGMP
G445302025	38.09547	34.070465	0.4250216957401093	GGMP
G441284096	-49.198708	-1.4930636	0.5548531984426075	GGMP
G440104598	49.874268	-8.822727	0.5148817096512303	GGMP
G440282529	-42.421303	41.238564	0.4490950646036129	GGMP
G441424463	28.499683	-31.997965	0.478077176794062	GGMP
G441284286	5.474128	51.45511	0.4047257776850468	GGMP
G441802306	32.615463	-4.124897	0.42637975817812457	GGMP
G440981254	-20.46468	62.707737	0.4366018139144727	GGMP
G441802132	-47.00348	47.170033	0.45037539097843254	GGMP
G440606396	-18.19632	41.278587	0.4724834450428864	GGMP
G440282491	-27.47026	60.587864	0.43852206255995774	GGMP
G441284504	-32.254005	42.310402	0.48434968958097213	GGMP
G440104397	-46.503513	32.30387	0.4791022255954035	GGMP
G440282600	0.6489232	63.470154	0.4261101725614232	GGMP
G445224595	-17.796625	39.219704	0.49779709456947235	GGMP
G441502040	-6.053457	52.279907	0.4359119406126965	GGMP
G440282430	35.48511	-23.699553	0.48707095288586655	GGMP
G440282525	-25.92211	35.048943	0.4476758912724618	GGMP
G440883249	37.8133	50.847298	0.4069802762592537	GGMP
G441303502	38.62001	49.366806	0.40030154959698067	GGMP
G440883272	-1.1317352	65.392784	0.40977363274951917	GGMP
G440883285	-45.015026	-4.7248473	0.5356115458147618	GGMP
G440883499	33.30278	0.03547551	0.47081494358745035	GGMP
G440305738	22.20711	-2.3706734	0.45015711320049745	GGMP
G441502360	28.478022	-32.784546	0.47725266788703136	GGMP
G440981292	13.0266285	63.36123	0.392328524299885	GGMP
G440305398	4.3057923	49.116776	0.4111961760797923	GGMP
G445302130	21.750002	51.84344	0.42210932027929504	GGMP
G441502520	13.784319	14.741245	0.5227731971135794	GGMP
G440883262	39.952854	46.73412	0.41538995961482666	GGMP
G441303381	-24.44047	18.683378	0.4556367263043901	GGMP
G440606627	30.90263	31.829391	0.4760728427588463	GGMP
G440981046	8.241217	-42.93333	0.49869039022888084	GGMP
G441802434	-32.823868	16.661188	0.4861389253566712	GGMP
G440205183	37.6497	32.15263	0.43521782476462256	GGMP
G440883536	-22.270065	3.8841202	0.5151916023774855	GGMP
G440205411	58.08917	-22.280361	0.58773499944098	GGMP
G440104289	28.713745	37.691483	0.46417833769191813	GGMP
G445302316	24.164577	-15.953717	0.44148958882317	GGMP
G440282293	-39.14143	20.288645	0.4955613037627934	GGMP
G440104176	-49.013927	14.021451	0.5302238823157988	GGMP
G440883420	-20.61623	66.073524	0.4373447117394592	GGMP
G441284540	-32.887207	3.041893	0.5156755840397786	GGMP
G440305592	2.269992	65.672775	0.41248866579975524	GGMP
G440104272	11.61323	23.126104	0.48825146293565597	GGMP
G441424398	36.08701	49.510002	0.42635038355108734	GGMP
G440104596	1.5552974	22.146109	0.4474180497569954	GGMP
G440606291	-46.40728	-4.874625	0.5330284331118781	GGMP
G445224469	-7.1882954	22.409266	0.4383905269416762	GGMP
G441424085	-19.3791	47.57825	0.4557687233556694	GGMP
G440883017	-10.525952	20.09977	0.46046216415897473	GGMP
G445224076	34.75391	50.249447	0.42221954115702987	GGMP
G440883217	-18.509989	60.116802	0.4452801999022788	GGMP
G440305537	1.3239063	-0.55800706	0.4536506960584883	GGMP
G440282081	-40.296726	17.0536	0.496373212244074	GGMP
G440883466	-24.388853	17.754993	0.46008018587238003	GGMP
G441502554	36.84487	-31.262379	0.48215468435628606	GGMP
G441284477	39.695854	43.972458	0.4325621993491827	GGMP
G445224406	-10.832501	-41.81188	0.5400645189169453	GGMP
G441284001	-20.221922	-5.4035916	0.5186338177266946	GGMP
G440305496	-23.24506	35.53303	0.4736852693535223	GGMP
G440282170	-46.07473	32.506214	0.4753027468636697	GGMP
G440883351	-20.550325	63.436813	0.4361096356133965	GGMP
G441424433	17.348917	-45.49619	0.5135722013077052	GGMP
G440883046	4.453571	-3.414381	0.4907075604370384	GGMP
G445302069	-36.218197	5.6272917	0.5313979282905197	GGMP
G440981191	20.398321	-55.40675	0.5235300659415684	GGMP
G441303507	-45.604874	-4.199073	0.5435787921714487	GGMP
G440981072	36.206154	-6.335489	0.4700993915206466	GGMP
G441303330	24.909487	31.351225	0.5103690926778618	GGMP
G440981365	-1.3844901	-15.90189	0.45784062200499726	GGMP
G440205048	-37.991367	35.42924	0.4922277883227539	GGMP
G440305732	-20.141302	-18.642601	0.5431307630215194	GGMP
G440104309	3.2323277	50.037327	0.4116816888867293	GGMP
G441303614	27.9998	-10.282776	0.4924918432110259	GGMP
G445302640	-51.81004	2.4373312	0.5635094423724701	GGMP
G445224484	58.90986	-23.509762	0.5868541978676106	GGMP
G441284093	35.323223	8.29335	0.4708345517186741	GGMP
G441284330	-31.987413	41.28587	0.506398003096115	GGMP
G440883547	-7.325003	65.61201	0.4280275889043064	GGMP
G441424054	50.772816	-28.835384	0.5578792342684236	GGMP
G440305090	-33.948032	16.578604	0.4907967608589715	GGMP
G441502495	38.390984	-22.457266	0.5072356556458817	GGMP
G445224545	11.776782	50.744602	0.4128955169665149	GGMP
G441284135	-23.300917	43.291122	0.4832623373865698	GGMP
G441802461	31.186996	36.525894	0.46552894722858024	GGMP
G440104069	26.39828	33.480766	0.4833364158655869	GGMP
G445302614	23.242958	12.664846	0.5673213487434249	GGMP
G440205434	38.009094	-31.380556	0.496829934985674	GGMP
G440205452	34.222923	-0.23527528	0.4670350215921323	GGMP
G441502261	-3.853654	-7.0110073	0.4692439217079805	GGMP
G440205083	-42.727272	41.947323	0.4557492041210612	GGMP
G445302559	16.323664	58.571014	0.3965488808296519	GGMP
G440282402	24.475452	-1.3730886	0.43182328180574336	GGMP
G441502116	10.388139	62.697662	0.39895528486302884	GGMP
G440606079	-18.503477	-75.14068	0.5698637698375554	GGMP
G441502525	40.20857	46.10747	0.41377242322465835	GGMP
G440883150	36.85229	-7.2983594	0.4626886076227167	GGMP
G440305294	-5.1342545	-5.235682	0.4888582851037683	GGMP
G441303156	-9.540679	45.3365	0.46618446643415284	GGMP
G441303244	-51.453663	25.407354	0.5288441892358507	GGMP
G440205489	0.7245348	0.09416469	0.4735869889387969	GGMP
G440883378	39.523335	-42.642315	0.5085901323304898	GGMP
G440282116	23.902817	-0.58570063	0.4485146374501246	GGMP
G440282183	12.335685	15.0307	0.5168591300034641	GGMP
G441802258	11.6491	-5.619569	0.43543127276755017	GGMP
G441284318	-38.47639	54.796352	0.4429357396148373	GGMP
G441502275	-21.845465	66.89389	0.4235839049939644	GGMP
G445302380	39.880207	-35.69185	0.5116671124286851	GGMP
G445302128	-49.06273	22.606886	0.5145406093541355	GGMP
G440883014	-18.443647	4.8961654	0.5094111584091687	GGMP
G440104510	21.736889	57.83989	0.3943641391746454	GGMP
G441502133	-10.026942	-14.222042	0.4827227636981667	GGMP
G440606312	-17.955688	40.726723	0.4812675069156953	GGMP
G440606323	-15.904014	5.365007	0.5118682197300117	GGMP
G440282121	-44.098213	42.183464	0.4562923853863097	GGMP
G440606431	9.521123	44.404877	0.4470946862499702	GGMP
G441284243	4.3016386	16.86836	0.49252428227345135	GGMP
G441802281	-27.184393	21.403595	0.45535317532267144	GGMP
G440305106	26.589666	30.86137	0.5063335608990713	GGMP
G440282427	-49.112106	-0.8446724	0.5586066052167239	GGMP
G445302097	11.704551	25.541325	0.4642774606024219	GGMP
G440883603	-37.068497	52.613766	0.44327838626203053	GGMP
G441802458	-19.739338	67.73914	0.4219825115289394	GGMP
G441284376	-43.99832	45.260456	0.45382759518225557	GGMP
G445302439	-21.560925	66.89465	0.4259802058188472	GGMP
G440305587	-27.013226	51.988346	0.44845553651626885	GGMP
G441802081	0.8331921	-18.032791	0.439680649213643	GGMP
G445224011	-7.2802534	64.73352	0.4241021302995029	GGMP
G440104305	25.638346	-5.88452	0.46602421786375164	GGMP
G440883495	49.091866	-8.719242	0.5168598239801774	GGMP
G441424253	13.11424	-6.225066	0.4267765924197208	GGMP
G440606466	-6.845459	63.99079	0.4265782509609103	GGMP
G441802477	34.560837	1.0664926	0.46825860379184436	GGMP
G440205313	-17.921923	59.222218	0.44034345121268775	GGMP
G440282009	37.17887	-6.0664706	0.44981847929039953	GGMP
G441802579	11.479337	64.94166	0.3925963541556519	GGMP
G440883198	-12.242453	-21.19472	0.5040352511466509	GGMP
G440606315	-0.9193975	21.337337	0.44741264151813964	GGMP
G441802516	22.739058	-16.106276	0.4464975068296285	GGMP
G441424082	-15.856553	38.282204	0.47283502103029096	GGMP
G440981330	-49.910183	13.05236	0.5446883036386073	GGMP
G445302346	-20.892757	3.3072424	0.53285909703157	GGMP
G445224572	34.74974	-28.358736	0.45513403196412067	GGMP
G440883486	-42.077488	11.242836	0.5339354638617526	GGMP
G440883513	6.9590917	48.44683	0.41097587411278874	GGMP
G440282138	-9.932974	-35.67769	0.4993303594457888	GGMP
G445302563	-41.038616	14.634981	0.5179366469838177	GGMP
G440205486	13.770246	58.69371	0.39907465547790005	GGMP
G441303615	12.716122	-5.7851543	0.43138156357291874	GGMP
G441424288	56.50336	-16.267525	0.5582451962471057	GGMP
G440305045	54.327763	-22.746326	0.5473666441609437	GGMP
G440981444	28.429596	-5.8247433	0.48853876544558167	GGMP
G445302220	33.626328	6.843559	0.46538824716445265	GGMP
G440883588	36.20216	-22.722595	0.4775083076234572	GGMP
G441303204	36.16966	51.152836	0.41015920617833934	GGMP
G441802469	7.6355214	23.06666	0.4756748637402579	GGMP
G440104355	30.411713	44.24811	0.44544049887188936	GGMP
G441284519	-23.845795	40.605824	0.480664839877575	GGMP
G441802372	46.869324	-11.21467	0.48689279996984514	GGMP
G441424123	11.449915	53.08972	0.40869440242610294	GGMP
G440282364	28.3012	-9.176077	0.5119140130229092	GGMP
G440981300	-3.4845457	-13.788467	0.4787029049899831	GGMP
G441284290	-1.7353113	24.190683	0.46040565369544834	GGMP
G441303026	34.96736	-0.2726801	0.4740591606543108	GGMP
G441284331	-47.083927	45.20377	0.45808553373550526	GGMP
G440104245	24.205154	-16.051258	0.4384134089389206	GGMP
G441802542	11.683308	64.656425	0.39009104193614497	GGMP
G440282008	34.27262	-1.9814233	0.4557648202371019	GGMP
G441284221	-30.736683	6.9576354	0.49639807818871456	GGMP
G440305615	16.299572	60.191803	0.3921630665121146	GGMP
G441502447	-6.7134175	-5.6186833	0.5001914827059476	GGMP
G441424546	-9.546064	-12.86121	0.4805377197172987	GGMP
G440883387	-17.084927	-20.892542	0.540846027257	GGMP
G445302657	33.148724	0.3402428	0.4764934852765668	GGMP
G441284315	5.820555	15.1876335	0.4717344906024095	GGMP
G440282115	20.646667	49.165886	0.4341304321379909	GGMP
G441284542	27.672665	-11.744911	0.48254984707165116	GGMP
G440282533	-11.667337	-21.638348	0.4817793361583213	GGMP
G440606385	31.843498	43.01083	0.44362034026948677	GGMP
G440883449	-44.232063	8.461276	0.5461151546064262	GGMP
G441502521	-23.455622	-41.62676	0.5516710823778138	GGMP
G441303577	-36.182076	34.153076	0.4762963195430255	GGMP
G441802451	18.999702	-8.188642	0.4158148477964605	GGMP
G441284506	-30.961136	13.794655	0.48971135321793496	GGMP
G440104561	15.0222225	59.147377	0.39410748547438634	GGMP
G445302410	4.250831	55.656673	0.4118020562979228	GGMP
G441284418	-49.059216	0.14073838	0.5597871668889195	GGMP
G441502100	-27.412962	58.707474	0.4357026520607532	GGMP
G440883344	-6.1837034	56.75349	0.4336603705493279	GGMP
G440282444	8.229665	28.580715	0.45588105492100844	GGMP
G440305483	-5.2987247	20.102037	0.45606827800525374	GGMP
G441424515	-42.45405	41.23375	0.4524061835436989	GGMP
G440205264	-49.821476	-0.40815336	0.5620415438687937	GGMP
G440883001	-29.56406	6.1614866	0.5171567990783141	GGMP
G445224109	-3.1300886	51.944374	0.43370714956736617	GGMP
G445302476	-4.0822916	17.240675	0.4750747110545111	GGMP
G445302579	10.733032	14.738647	0.5051842886060729	GGMP
G441802085	10.907825	-6.068537	0.44732425468122056	GGMP
G440104428	18.176558	-2.1779861	0.462737159753549	GGMP
G445224149	3.4200459	-0.3683454	0.4793831545981993	GGMP
G440981083	-6.8992667	-42.608284	0.5281763872533426	GGMP
G440104138	10.395169	9.912383	0.47948296849325417	GGMP
G445224601	-40.626133	55.8607	0.4383539170248963	GGMP
G440205624	-10.850555	-40.475903	0.5513671673793313	GGMP
G440883390	31.873562	-28.636265	0.4488106873452512	GGMP
G445224360	29.137295	-34.153336	0.48516473347096933	GGMP
G445302642	11.68984	63.585552	0.3891866998163646	GGMP
G445302578	-1.1935301	19.132345	0.46103213051599384	GGMP
G440282061	25.584545	34.98598	0.47716488351937303	GGMP
G440282495	50.40811	-28.426853	0.5497576678331515	GGMP
G441284104	-11.953495	-73.51392	0.5582164853239369	GGMP
G441284097	51.43355	-9.546472	0.5406969962219288	GGMP
G445302493	12.786461	27.153801	0.4617408836847065	GGMP
G440305115	-39.135994	56.526077	0.4370891675837648	GGMP
G441502527	60.18257	-23.563446	0.6079688542777814	GGMP
G441284137	5.9538774	56.37492	0.40949799967544964	GGMP
G441424301	-20.098513	47.429012	0.45042146563992014	GGMP
G440981434	13.58346	-3.6263602	0.451546331335008	GGMP
G441802014	18.715965	-7.731514	0.41503090772632356	GGMP
G441424362	28.774979	-28.675533	0.47107706474089683	GGMP
G440883577	4.3770747	65.29568	0.40313856548063004	GGMP
G441303611	17.672194	55.70863	0.4067883385917236	GGMP
G441303307	5.893281	53.12652	0.4082915264414159	GGMP
G441284014	48.214546	-13.398605	0.5045477974529193	GGMP
G441303628	13.538536	14.371168	0.5232053186932204	GGMP
G440282462	29.296568	29.820911	0.47095049454470517	GGMP
G441802379	23.492529	53.81781	0.4160431737743796	GGMP
G445302416	8.767642	-4.991833	0.476213990457167	GGMP
G440104605	5.632801	50.3807	0.40759760052395405	GGMP
G440981102	-23.530195	-41.887405	0.5367302246746322	GGMP
G440305225	-30.38224	-19.333723	0.5879949590625823	GGMP
G440981148	39.799713	-21.8275	0.5197316625231327	GGMP
G441502386	23.387358	31.799637	0.4925784210755153	GGMP
G445224463	40.17147	-42.13515	0.49437030820318084	GGMP
G440981087	29.010271	-29.115034	0.46968595086977244	GGMP
G440104296	27.713907	37.129894	0.4741952805232769	GGMP
G440205252	-2.8312645	17.76271	0.4761453776782181	GGMP
G440981066	32.739323	8.443413	0.49129184668392695	GGMP
G440282505	-5.6407394	-13.256496	0.48585725743378616	GGMP
G441284119	-35.02496	12.961603	0.4932226713001842	GGMP
G440282197	-1.0860083	65.84857	0.41128538491563016	GGMP
G441424060	30.361874	-29.101343	0.45789500603377187	GGMP
G445224131	-27.480902	19.92008	0.4621090821046077	GGMP
G441284524	-44.051655	46.336525	0.447693385313377	GGMP
G441284234	37.393696	33.39872	0.4301489191966675	GGMP
G441424499	4.0873804	19.353456	0.45996744629179576	GGMP
G440282601	-4.8483424	-11.036793	0.48267467383255785	GGMP
G440104163	-13.406533	-22.550846	0.5108506665636136	GGMP
G440305194	8.659721	22.290993	0.47015853658188933	GGMP
G441303332	-33.424046	52.496758	0.4499778512606642	GGMP
G445302393	-17.909159	35.422268	0.4671654208677796	GGMP
G441502473	14.046225	-11.189286	0.4348200914475829	GGMP
G440981008	-11.759272	-21.110691	0.4883762590064462	GGMP
G441284272	-5.72502	54.344055	0.43674995294503344	GGMP
G445302054	-3.583938	53.189556	0.42167225733096864	GGMP
G445224482	-3.0097246	21.076254	0.4523089465954714	GGMP
G441424505	-21.633072	31.622686	0.4757662414776848	GGMP
G440205388	-22.27061	5.328357	0.506948318037163	GGMP
G441802184	30.90567	-27.742388	0.44461116428586583	GGMP
G440104016	21.14533	39.7061	0.44862328228536846	GGMP
G440282478	44.91451	-32.234848	0.5508956818201676	GGMP
G440981437	26.672195	-61.23243	0.5405197947600829	GGMP
G440104458	-7.512711	-5.9633765	0.49942378818420313	GGMP
G440305346	0.55446196	16.583277	0.49198035200669116	GGMP
G445224107	-20.067427	47.870422	0.44415165866429307	GGMP
G440883349	20.627657	-56.37533	0.5314975381028435	GGMP
G445302157	42.238308	-32.15145	0.502384794021331	GGMP
G441424105	-11.226753	-22.262358	0.47924956000155844	GGMP
G440205509	-7.468077	65.14664	0.42135813389997345	GGMP
G440883604	3.330704	25.359673	0.45235048992693333	GGMP
G445302297	-1.8212565	19.202988	0.45592590231017904	GGMP
G441284499	23.750051	54.749577	0.411969093933764	GGMP
G441424142	-24.087732	60.561394	0.4289354705618665	GGMP
G445224139	-32.31242	42.915855	0.4773021992853579	GGMP
G441303030	12.252676	-44.766098	0.4875360216317393	GGMP
G440606639	23.626299	54.87112	0.4019730647446404	GGMP
G440981332	-19.506348	46.848484	0.45097128794344166	GGMP
G441303252	-13.750315	-21.08587	0.5076288918535972	GGMP
G441284033	-23.755022	-36.13669	0.5920575446341777	GGMP
G441284132	37.806007	36.307095	0.44504588575567644	GGMP
G440606494	54.8131	-14.781478	0.5222965032460786	GGMP
G440305167	14.554198	-6.643532	0.42991796685795935	GGMP
G440981018	11.679956	-80.76274	0.5730546683015558	GGMP
G440981011	39.90307	-30.586292	0.5087289359776471	GGMP
G440981297	-32.6457	22.530746	0.4633651481812455	GGMP
G441303339	-29.309618	20.50156	0.47124781908118507	GGMP
G441303003	13.048222	25.132908	0.4695975118892484	GGMP
G441303480	59.92923	-24.733324	0.597451421964128	GGMP
G445224580	18.813517	-44.720894	0.5211390497113316	GGMP
G440305014	3.6346316	47.9653	0.4174378792348533	GGMP
G440305050	37.329323	-31.301153	0.4882369674666414	GGMP
G440282167	27.005613	-40.36484	0.5266993482719489	GGMP
G441284536	-53.468353	1.9422868	0.5683336354118589	GGMP
G445302305	-20.19266	4.63063	0.5208998903915827	GGMP
G445302450	12.501549	-6.5810275	0.4332266578814107	GGMP
G441303242	25.345964	11.786746	0.5414834737131472	GGMP
G440282320	-47.10674	28.62498	0.5110488882105383	GGMP
G445302582	12.509501	50.616566	0.4103544031755646	GGMP
G440305140	37.263554	51.05162	0.4109157651577029	GGMP
G440981181	42.97038	46.932404	0.4412899564697035	GGMP
G440282509	32.60692	-3.815536	0.43030681293216616	GGMP
G445302086	-0.49137938	26.245888	0.4279291221904756	GGMP
G440282578	-44.072723	44.530502	0.4603084351288083	GGMP
G440205597	-35.66429	11.813922	0.5085196704715816	GGMP
G440282280	-24.05672	-36.81898	0.60506136937927	GGMP
G440104604	11.47541	24.77408	0.4739984945095956	GGMP
G441802008	-44.108437	9.372964	0.5476129754608028	GGMP
G440981416	-34.692776	52.24744	0.45464368781884906	GGMP
G441424075	-23.09599	66.93077	0.43143419819569573	GGMP
G441284335	34.30532	41.599934	0.4454081768262466	GGMP
G440282306	56.716892	-15.217841	0.5506178553886313	GGMP
G440282561	15.606325	62.798943	0.38700953472515337	GGMP
G441303007	-7.0684533	-51.772892	0.5400530483455522	GGMP
G441303127	-15.088911	37.390663	0.4559334317738025	GGMP
G441303368	13.457424	14.919715	0.5196464670614659	GGMP
G440883342	-17.713057	-15.326345	0.5203029982867873	GGMP
G440305272	-20.176178	45.146908	0.4559900272231446	GGMP
G441284363	-6.0973296	66.616684	0.41956168355030726	GGMP
G441802449	-17.931664	64.92554	0.4292966868016977	GGMP
G441424300	-42.25146	51.791847	0.4401111388610888	GGMP
G445302234	33.876297	45.15725	0.42199128545617726	GGMP
G440883163	-23.049833	31.985592	0.4507496047764135	GGMP
G440305436	11.61359	51.530922	0.42004567122804753	GGMP
G440883100	14.094833	22.791826	0.4870446662349701	GGMP
G440981002	-10.248154	-27.372095	0.4905877662943917	GGMP
G441284465	-24.37147	60.780567	0.4275249038680042	GGMP
G441502393	-20.709103	63.467037	0.4343340478800694	GGMP
G441802170	10.652996	-44.642216	0.48338037397028966	GGMP
G440305547	38.589294	50.415478	0.4083119672007974	GGMP
G440883638	10.578582	46.908966	0.4257573753616714	GGMP
G441284196	-42.67497	51.88922	0.4352401676964573	GGMP
G440282503	-21.584892	47.06154	0.4527654944661281	GGMP
G445224209	-22.055468	65.39264	0.4304554635561256	GGMP
G440104329	-30.105677	17.82129	0.46496790756995254	GGMP
G441284520	-47.666718	45.097855	0.4564464436032598	GGMP
G440606464	12.800627	26.335173	0.4654277204852595	GGMP
G440606161	-20.83508	5.08618	0.5113634593956412	GGMP
G440981282	-48.86256	23.24396	0.5081705795337246	GGMP
G441424500	-26.467958	34.8963	0.46447443614558104	GGMP
G440883439	-12.010273	-42.429104	0.5104511420044141	GGMP
G440883433	-30.562412	17.244272	0.4789340032574806	GGMP
G440305069	-25.744707	61.951897	0.4375226399236591	GGMP
G440104475	22.027447	9.400356	0.5196284867859835	GGMP
G441303397	26.266329	-14.439437	0.44850536770325344	GGMP
G441502376	55.15151	-16.674694	0.5667050520594914	GGMP
G441502070	-30.082947	15.422207	0.47345975551850683	GGMP
G445302148	5.702752	20.37453	0.4650767987406902	GGMP
G441424167	6.111035	-11.083676	0.4998081075121798	GGMP
G440981199	25.283308	-60.61263	0.5529339165919468	GGMP
G441424506	-50.22529	23.137753	0.5274180602595681	GGMP
G445302429	-39.821148	44.161583	0.4736454933179141	GGMP
G445224613	-41.887283	53.2746	0.4344341725769492	GGMP
G441802626	27.395128	39.60966	0.4437083658051171	GGMP
G441802467	23.057753	-17.174417	0.4227923547250834	GGMP
G445224516	-32.311447	40.11556	0.5218497503549877	GGMP
G440104457	-21.911467	65.93658	0.4256141327191875	GGMP
