SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
sam-995	0.040768553	0.06370386	0.029204212	0.073699586	0.07108933	0.1817587	0.014450081
sam-395	-0.013225479	-0.026308393	0.009121427	0.07462968	0.022365782	0.14214182	0.044821255
JN-TMF13-SD0206	0.03532915	0.06436632	-0.025500547	-0.11280397	0.06232649	0.18729982	0.014312788
JN-MF2-15091	0.05683426	0.026769407	0.027222512	0.06949531	-0.036627356	0.17529558	0.032707106
sam-673	0.03120812	-0.08248618	-0.040206347	0.06719927	-0.05796332	0.111131094	0.011507252
JN-TMF10-SX0634	-0.018564465	0.026446447	-0.04566336	-0.093631044	-0.05431088	0.17872557	-0.017786207
JN-TMF2-SD0199	-0.043617792	0.06079965	-0.043552864	0.06983852	-0.056897294	0.054669034	-0.031061802
sam-923	0.077283084	0.05894728	0.054050434	0.07325468	0.073814526	-0.023280594	0.044261683
sam-222	0.03832411	-0.07804339	0.044034112	0.07272629	0.036063872	0.17582645	0.00632284
JN-TMF13-SX0514	0.07355374	0.0627578	-0.01270023	-0.11081187	0.07273812	0.062805824	0.043155808
sam-722	-0.03812904	0.06545806	0.05482619	0.07388395	0.070548885	-0.13404988	0.013859379
sam-314	0.05358203	0.020799566	0.029065825	0.07358174	0.06878136	0.18021162	0.046146404
JN-MF7-SD0101	0.078240804	0.058008976	0.05308486	0.07406456	-0.039905176	-0.13058655	0.042736713
sam-578	-0.044044875	-0.06302162	-0.043282013	-0.020324502	0.07002719	-0.12650461	0.018241417
sam-317	-0.05704657	-0.011881	0.00031478668	0.070303485	-0.018017212	0.17704162	-0.03661464
sam-461	0.076907195	0.06480284	-0.04070651	0.074271984	0.070049666	-0.13085154	0.044827998
JN-MF2-SD0088	-0.043658916	0.03740711	-0.043416675	0.072036624	-0.04409316	0.13560371	-0.018499697
JN-MF2-15534	0.055520896	0.06494356	0.0473702	0.07164839	0.05147696	0.18261133	0.044300456
JN-MF2-15593	-0.039709426	-0.0238831	-0.040637143	0.044780537	-0.045322563	0.17634845	0.018837921
JN-TMF2-SD0179	0.05235924	0.063359186	0.022959948	0.072099485	-0.0477894	-0.12567963	0.045766078
JN-MF2-15470	0.06108988	0.060409203	-0.0021554409	0.07270484	0.06174146	-0.12847841	0.04449964
sam-434	0.019684494	0.060368266	-0.043745413	0.048904214	0.058485713	-0.025908526	0.014791457
sam-788	0.033390954	0.020250952	0.023863804	0.07148089	-0.056188364	-0.12288283	-0.0011960595
JN-MF2-15213	-0.045100156	0.054680172	0.04696058	0.04807985	0.07107995	0.18498842	0.0066035953
sam-655	-0.04955387	0.060439434	0.026480904	0.07175287	0.073012464	-0.021472303	0.04581788
sam-249	-0.016262608	-0.018749438	-0.010810509	0.071917586	-0.056822136	-0.11863119	0.044254977
sam-348	0.020745369	-0.032681104	0.03556438	0.07598916	0.04622764	0.14934629	0.045792066
sam-320	0.07719843	0.06268038	0.0551794	0.07708359	0.07354304	-0.022654159	0.03374877
JN-MF3-15492	-0.06730655	0.061957724	0.052403994	0.07164251	0.052581772	-0.13132061	0.041695904
sam-197	0.016857391	0.053987093	0.049620025	-0.018886881	0.034574497	0.19006196	0.03805033
JN-TMF13-SX0313	0.07614008	0.06581999	0.022774598	-0.10664374	0.06471468	0.18528326	0.043757085
JN-MF2-60589	-0.045120943	-0.0110596465	0.0065182876	0.015094992	0.05696625	-0.024803769	0.045264825
JN-MF2-15108	-0.017114064	0.052635156	-0.0039445967	0.07486674	0.035890732	0.06180756	0.01747238
sam-950	-0.007465385	-0.07877752	0.05118029	0.07084325	0.07078599	0.13663535	-0.008816291
JN-TMF13-SX0330	-0.06537081	0.026793435	-0.030540422	-0.107101865	0.06496617	0.18474135	0.031530105
sam-385	-0.026102526	0.06408529	0.044274084	0.07307009	0.040138613	0.1397428	0.04614859
sam-382	-0.042714387	0.003263937	-0.010394675	0.071070865	-0.035366654	0.17705813	0.038012546
sam-349	-0.058924336	-0.014977007	0.044138703	0.07412816	-0.059745066	0.17965274	0.0076374565
JN-TMF13-SX0424	0.06217212	0.027230917	0.034283146	0.04516677	-0.05208198	0.11741937	0.005870977
sam-802	0.06251472	0.019344553	0.05264233	0.07248396	-0.045871492	-0.02439205	0.046436317
sam-118	-0.06652334	0.002907148	-0.04502049	0.07212745	0.022200039	-0.023323385	0.012012707
JN-TMF13-SX0598	-0.019628609	-0.024960203	-0.042376902	-0.07673257	-0.056515053	0.12792698	-0.052291147
sam-825	-0.04274629	0.049904227	0.004927205	0.045626845	-0.05754965	-0.12315262	-0.03415483
sam-135	-0.04295904	-0.025138618	-0.017926605	0.07109985	-0.04285449	0.17242979	-0.023375018
JN-TMF13-SX0383	0.05882753	0.06423985	0.04920338	-0.1128955	0.06947022	-0.020079968	0.044158973
sam-283	0.026961342	0.06553363	-0.017210219	0.075897284	-0.0569353	-0.023205798	0.032489844
JN-MF3-SX0120	-0.044824954	-0.01937934	-0.043294128	0.06910077	-0.0555187	-0.12418216	0.030525703
JN-TMF13-SX0453	0.068958975	0.064194456	-0.04425341	-0.087841794	-0.057106093	0.1791098	0.045797713
sam-450	0.0713037	0.062032256	-0.020743983	0.07331174	0.06812222	0.12801363	-0.012838111
JN-MF7-SD0107	0.026299804	0.047627196	-0.032911923	0.06889917	-0.059668586	-0.12532958	0.043859914
sam-289	0.05830887	0.061825763	0.037229426	0.07555618	-0.0099473335	0.06325462	0.045278996
JN-MF2-15031	-0.044734757	0.05145052	-0.046874754	0.07084556	0.033516347	0.12529013	0.04552308
JN-MF2-15058	-0.007560663	0.051717788	-0.031228216	0.0152425775	0.031779002	-0.023897804	0.03923962
JN-MF2-15564	0.051321317	-0.012999491	-0.04472483	0.069130875	0.06598988	0.15961394	0.044972733
JN-MF2-24587	-0.04876211	-0.025306107	-0.010449468	0.076885626	0.059494533	-0.02391396	0.04622959
sam-600	0.036585163	0.019901894	0.051563147	0.07085894	-0.008400298	0.17958574	0.044948895
sam-986	0.073951386	0.06041262	0.054577995	0.075310566	0.06529319	-0.13369538	0.04435053
JN-MF2-SD0007	-0.008701989	0.037569582	0.027174827	0.06942507	-0.057820007	-0.123373434	0.043438394
sam-244	0.052690435	0.03962669	-0.0042502796	0.07313797	0.04633515	0.16651428	0.046711855
sam-1040	0.07329144	-0.023102878	0.023017999	0.073680624	0.050549265	-0.12964912	0.045104764
sam-755	0.037925277	0.059870645	0.016131017	0.071176715	-0.06280973	0.058595166	0.03647867
sam-686	0.037107885	0.03919149	-0.001981667	0.073396005	0.061798386	-0.12801236	0.012265408
sam-246	-0.041728463	0.05387308	0.011149198	0.07322058	-0.036914792	0.12072859	0.045388017
JN-TMF10-SX0659	0.07361286	0.051245894	0.050996255	-0.07259456	0.070977196	-0.023599695	0.04388468
sam-96	-0.058371164	0.0565292	0.0077911676	0.07048839	-0.04296467	0.17516503	0.017557546
JN-MF2-SX0010	-0.0041121882	0.0577592	-0.04369491	-0.017163726	-0.050813623	0.1829276	0.04508696
sam-377	0.03481277	-0.078314185	-0.028882483	0.072288856	-0.059723314	0.1664032	0.044836663
sam-205	0.054893978	0.06661825	0.044394244	0.07352249	0.069518484	0.14143592	0.018615704
sam-547	0.041158475	0.05365892	0.014270634	0.07526892	-0.00027850782	0.061189163	0.045880653
sam-699	-0.06642004	-0.025601085	-0.048308127	0.045861956	0.01419419	-0.023527248	0.01185426
sam-111	-0.042425808	-0.05855865	-0.042280115	0.06981956	-0.06118039	0.17415671	0.044055797
sam-292	-0.015521583	0.051374648	-0.043048635	0.07249984	-0.04092945	0.05653917	0.03882828
sam-427	-0.055067107	-0.024716983	0.018412665	0.07528993	0.062773116	0.1792201	0.03907871
sam-373	-0.009855713	-0.016892046	0.035675954	0.073863685	0.045077957	0.1405368	0.046292193
sam-130	0.040694356	0.053024363	-0.0066150296	0.015246304	-0.05711485	0.17108871	0.045072366
sam-556	-0.0540821	0.02823427	0.045596946	0.07265585	-0.0555372	0.18083662	0.046055768
sam-1038	-0.046427585	0.06486256	0.047668148	0.07272529	0.05351162	-0.021417035	-0.0019720444
JN-MF2-15539	0.07351174	0.06101664	0.05553057	-0.019838074	0.07175095	0.06435145	0.04485971
JN-MF2-SD0090	-0.042386398	-0.060088165	-0.0172326	0.07331111	0.05884492	0.11996653	-0.017310001
sam-661	-0.045127835	-0.011552276	-0.04253398	0.07261553	0.065760255	-0.12998891	-0.0147841545
sam-574	-0.045939945	0.06028696	0.046318606	0.07373949	0.05623254	0.17949544	0.04605151
sam-725	-0.042867932	0.060528237	0.05245078	0.016551416	0.07137621	0.18471238	0.018648492
JN-TMF2-SX0487	-0.0014789132	0.06142943	0.026987908	0.07280247	0.027053917	0.06187569	0.04626225
sam-468	-0.041062076	-0.03545778	-0.03905054	0.07048596	-0.03380382	0.052772935	0.020353572
sam-624	-0.045810133	0.062484015	-0.037617102	0.07190108	0.06745087	-0.13039136	0.039173823
JN-TMF2-SD0144	0.07287141	-0.08524643	0.013310588	0.07569637	-0.059613407	0.061016127	-0.038019232
JN-TMF13-SX0324	-0.060937226	0.03639609	0.05256339	-0.093658976	-0.03075862	0.17590576	-0.00885124
JN-MF3-SX0188	0.066586934	-0.08345523	0.026957355	0.016029656	0.069375694	0.18265826	-0.028819807
sam-527	-0.066903375	0.027967224	-0.0073410436	0.07172949	-0.05667007	0.17434627	0.0053642904
sam-389	0.028898738	0.05484345	0.047737002	0.07244485	0.037222557	0.1843731	0.046113513
sam-604	-0.0020002343	0.062891304	0.016707538	0.07487065	-0.014411043	-0.13124372	0.044390287
JN-MF2-10500	-0.04578295	-0.027443124	-0.028662479	0.0726816	-0.05725247	0.057116576	-0.039353408
JN-TMF10-SX0737	0.074403994	0.06289966	0.047964692	-0.10635743	0.0715099	0.16891998	0.046144806
sam-972	-0.017155265	0.049960185	0.008082009	0.07142841	-0.028129127	-0.022961993	0.04004919
JN-MF3-S40094	0.07684349	0.063278615	-0.04452122	0.071741216	0.066820115	-0.1283436	0.03843124
JN-TMF2-SX0478	-0.06926905	-0.022207953	0.04255207	0.07464657	0.03869893	-0.12999001	-0.048328735
sam-674	-0.006959997	-0.013025457	0.0038206968	0.07145903	-0.031141426	0.060095035	0.017946446
JN-MF2-15100	-0.044934224	0.06488717	0.047205932	0.071986526	0.033212688	-0.13465643	0.03724576
sam-642	-0.067557886	-0.067533806	0.0019527922	0.07300124	-0.043616295	-0.12391963	0.03658117
JN-TMF13-SX0329	0.06600352	0.06050599	0.05235601	0.047943782	0.02088381	-0.1246552	0.04213428
sam-355	-0.0020344297	0.059792485	-0.04582476	0.07269757	0.044430055	0.17582689	-0.019081745
sam-558	-0.04238573	-0.07825405	0.047614988	0.07591988	0.0012364542	0.06173434	0.013772641
JN-TMF10-SX0657	0.060853314	-0.080953196	-0.017892817	-0.1033239	-0.057169944	0.17576312	0.007295232
sam-424	0.026797436	0.039443728	-0.01586993	0.07000682	-0.059212953	0.17410135	0.01952204
JN-TMF2-SD0155	-0.024333544	0.036456153	-0.039172936	0.071036585	-0.057081565	-0.12422604	0.04376071
sam-388	0.01999325	0.039188415	-0.047333643	0.07228028	-0.044692855	0.17940772	-0.03330201
JN-MF2-15089	-0.014136916	0.027131712	-0.0039753094	0.07219593	-0.038621996	0.12382449	0.04240092
JN-TMF13-SX0541	0.05194667	0.061365757	0.021197606	-0.102603406	-0.056673232	-0.12450034	0.043245427
sam-1027	-0.044241663	0.0029921122	-0.040160906	0.06995108	-0.052754767	0.17390099	0.038169112
JN-MF2-24097	0.07248571	0.060516767	0.047979724	0.07161478	0.06976236	0.18352066	0.04121809
JN-MF3-SX0082	0.030816562	0.0019903695	-0.009213298	0.06940643	-0.0576332	-0.123253375	-0.03746385
sam-583	0.05454668	-0.08139492	0.0057916776	-0.11289204	-0.0020916683	-0.12612122	0.034930613
sam-345	-0.042827003	0.021342903	-0.019472923	0.074147314	-0.03282497	0.1787965	0.04554795
sam-288	-0.035238486	-0.076475	-0.02395557	0.07401784	0.043925725	0.17970824	0.03046544
JN-MF2-15512	-0.042605925	-0.02423182	-0.02141147	0.070602156	0.06775783	0.1773439	-0.05502492
sam-184	-0.04914779	0.06532401	0.02800176	0.07173378	0.06895597	0.063199796	0.044690974
sam-999	-0.024615116	0.048998516	-0.0030771843	-0.043551426	0.011311016	-0.12877221	0.03904627
JN-MF2-60578	-0.043203995	-0.022045638	-0.043721635	0.04703041	-0.061959732	0.056021094	0.031662464
JN-MF7-SX0201	0.073492385	0.059298895	-0.031449612	0.06931145	0.071809344	0.1831061	-0.0063263555
sam-61	-0.014840807	-0.03420245	-0.024379905	0.071629405	-0.044285253	0.16591199	0.039401866
JN-MF2-23097	-0.045221213	0.061226618	0.05145091	0.07086412	0.011848088	0.16936469	0.04364066
JN-TMF13-SX0320	-0.0427033	0.038876858	-0.020406429	-0.10120293	0.03708612	0.18114623	-0.018416861
sam-252	0.06822471	-0.07924398	0.049435496	0.07526521	0.0640644	0.15131341	0.039458763
JN-TMF13-SX0427	0.071937285	0.051507145	-0.00050645013	0.047002994	0.055557024	-0.023837123	0.044805355
sam-431	-0.045416266	0.064027876	-0.011169781	0.04716704	0.059972204	0.17938907	0.04854189
JN-TMF13-SX0484	0.06665532	0.065880015	0.046883743	-0.08951072	-0.04867199	0.16732164	0.04350619
sam-240	-0.011004341	-0.013716499	-0.040767983	-0.058231406	-0.057646755	0.17267875	0.031291224
sam-776	0.07414429	0.062849894	0.050318047	-0.019674303	0.072260395	0.14396392	0.0453343
sam-769	-0.045972936	0.06382649	0.05263427	0.047259904	0.07086202	0.15442261	0.045600068
JN-MF2-SD0043	-0.010376914	0.037263133	-0.043900117	0.070047565	-0.061961364	0.17537469	0.0373277
JN-MF2-SD0057	-0.05710461	0.061678752	0.044620138	0.070489734	0.05251058	0.18111043	0.01268103
JN-TMF13-SD0250	0.039008163	-0.06594954	-0.042098913	0.012995661	0.009902688	0.13217834	0.04593815
JN-MF2-SD0099	-0.0037442967	-0.027279407	0.04294833	0.07440412	0.06660552	0.18263248	0.039280366
sam-717	-0.04412398	0.063069396	0.036019325	0.07436886	0.06739635	-0.023719683	0.032323595
sam-87	-0.03638916	0.0025321983	-0.012667069	0.045613214	0.010148617	0.18057305	0.045572557
JN-TMF10-SX0658	-0.0028129842	0.0010331032	0.028325425	-0.105948135	0.01495604	0.17063463	-0.019771706
JN-TMF13-SD0227	0.06983511	0.041341424	0.046625935	0.016337747	0.07208238	0.18007597	0.04507731
sam-69	-0.055070046	-0.08007829	0.004788067	0.07135906	-0.042507835	0.17389861	-0.02047756
sam-408	0.030791579	-0.087487034	-0.044873454	0.047322087	0.05015632	0.17956313	0.009107438
sam-1050	0.017937426	-0.010472146	-0.02249173	0.07208824	-0.05937032	-0.02453546	9.957382e-05
JN-TMF10-SX0574	0.061774205	-0.020680632	0.04408169	-0.10169481	-0.056602195	0.17992702	0.013340447
JN-TMF2-SD0191	-0.045022268	-0.021875931	0.050217368	0.07056941	0.059802834	-0.1267559	0.04548266
JN-TMF13-SX0363	-0.064349234	0.026393142	-0.02970903	-0.1036054	-0.058276083	0.1647843	0.012114245
sam-239	-0.04485749	0.029358752	0.02421537	0.07506352	-0.03272994	0.12209461	0.04632471
sam-341	0.05314871	0.041930493	-0.013424151	0.074196704	0.040894672	0.062108252	0.03951306
JN-MF2-SD0017	-0.014597314	0.0019632021	-0.026917152	0.07332264	-0.015359112	-0.023351938	0.043244846
sam-530	-0.050395075	-0.019198071	-0.02156145	0.07190768	-0.056240186	0.15048175	0.032272484
JN-TMF10-SX0685	0.07281712	0.05957098	0.02547017	-0.08627744	0.071691014	-0.12752572	0.043112867
sam-120	-0.012271992	0.06212971	-0.0032055215	0.06931492	-0.061854046	0.18037176	-0.0012085567
sam-608	-0.044496633	0.060767263	-0.0047028116	-0.09517298	-0.0584097	-0.024707165	0.03125291
sam-398	-0.043065563	-0.03151992	0.045099724	-0.092690244	0.053479943	0.18342581	0.046041496
JN-MF2-SD0005	-0.043191243	0.0379229	0.049783435	0.06930461	0.03507136	0.18432572	-0.015525279
sam-172	-0.06263645	-0.015520055	-0.043491345	0.07439622	0.023714293	0.14193894	0.013108619
sam-667	0.07513531	0.05947324	0.027082568	0.0467939	0.02149762	-0.02389873	0.041867472
JN-TMF10-SX0706	0.06997069	0.020812571	-0.03640505	-0.09235848	0.010117778	0.12053116	0.04430988
sam-894	-0.04323577	-0.06476106	-0.018827248	-0.02008958	0.060897663	0.17985304	-0.017832374
sam-270	0.06980064	0.020719651	0.046377495	-0.019278146	-0.058001827	0.114868194	0.032573763
sam-561	0.05280106	0.051909212	-0.04652104	0.045495253	-0.057957485	0.15788673	-0.0005598355
JN-MF2-15215	-0.059841603	0.03890375	-0.043570265	0.07044898	-0.04722002	0.17868432	0.043671645
sam-31	-0.04317707	0.003120074	-0.026495082	0.07082799	-0.03382831	0.17180166	-0.025450416
sam-806	-0.042486764	-0.025767835	-0.01235103	0.07334137	0.034303997	0.11809985	-0.008063908
JN-MF7-SX0238	0.072551765	0.02493676	0.057384495	0.07364942	0.071587935	0.06366894	0.045541693
sam-149	0.0721881	0.065924875	0.036813084	0.075297765	0.071339495	0.18605146	0.047162954
sam-606	-0.018079368	0.051997982	0.0484686	0.0731715	0.06269923	0.18381472	0.042389106
JN-TMF13-SX0385	-0.04980057	-0.07235895	0.044351455	-0.105232775	-0.031755485	0.17470877	0.036749836
sam-36	-0.0022374978	-0.057062577	0.014197052	0.07037434	-0.04687962	0.170294	0.0035648462
sam-790	0.0017193354	0.0628459	-0.048695084	0.07127045	-0.06231964	0.059414137	0.04511086
sam-117	0.024759194	-0.013134988	0.04519524	0.07368282	0.017147457	0.18175355	0.043695442
JN-MF2-15421	0.05439198	0.03607653	-0.02004419	0.07385446	-0.03195099	-0.02321066	0.044439185
sam-844	-0.060825728	-0.07239566	0.048686653	0.07378238	0.071300484	0.12901421	0.046508145
JN-MF2-15370	0.001584761	0.06289682	-0.04860447	0.07220725	-0.062341254	-0.024777766	0.045346037
JN-MF2-15054	0.04359272	0.060771078	0.046220243	0.069720365	-0.044318702	0.17780408	0.046000604
sam-330	0.05479888	0.06200075	0.04431959	0.07486608	0.06518589	0.18188375	0.044609062
sam-206	0.066461965	0.06228751	0.052956488	-0.041300397	0.047181044	-0.023368051	0.045113984
JN-MF3-SX0112	-0.062829	0.059896782	-0.04364003	0.06852793	-0.059538707	0.05710897	-0.00022042368
sam-489	0.023740266	0.061463326	0.01767354	0.07406266	0.06517886	0.06342453	0.04524115
JN-TMF10-SX0581	-0.020539535	0.048120428	-0.018372899	-0.1003043	-0.044999093	0.054574847	-0.018757695
sam-80	-0.0054467674	0.003271328	0.00012123117	0.07213955	-0.03591534	0.14508337	0.04540625
JN-TMF13-SX0530	0.07269192	0.060342915	0.049002804	-0.108801745	0.07162825	0.06392394	0.044437084
JN-TMF13-SX0448	0.06694803	0.063932404	0.053857844	-0.042936098	0.047399472	0.06190263	0.046816014
sam-260	-0.012418714	0.04153539	0.04699116	0.074762985	0.06784161	0.18433097	0.03445201
JN-MF3-SX0109	0.070603065	-0.022829356	0.053046435	0.0700621	0.0679243	-0.023275025	0.043593746
sam-689	-0.006499523	0.061663143	-0.02615534	0.07225749	0.07059686	-0.13303624	0.046370983
sam-242	0.048652243	-0.04014382	0.047626197	0.07363495	0.06457498	0.17818561	0.04638027
sam-676	0.049261894	0.0016382466	0.013059852	0.06835351	-0.043384597	0.17686984	0.04637663
sam-586	-0.062234525	-0.08303217	0.043359652	0.045736514	-0.042545427	0.054988634	-0.0529104
JN-MF3-SX0139	0.07153271	0.061055392	0.021100575	0.0704619	0.07084359	-0.13007522	0.030469216
sam-27	-0.02603705	-0.06883663	-0.04011453	0.06945326	-0.05642418	0.04985197	0.037893362
sam-202	-0.046793565	0.053883083	0.042694993	0.07254453	-0.048091024	0.11912942	-0.043155443
sam-869	-0.063380934	0.021372568	0.047840424	0.07435057	0.06002139	0.060827777	0.014967219
JN-TMF13-SX0336	-0.0640559	-0.026676686	0.04232211	-0.11019143	0.064219564	0.18558651	0.006346283
JN-MF7-SX0256	0.019148735	0.06306148	0.05210354	-0.01637407	0.06996627	-0.13156703	0.04129856
sam-110	0.043065574	0.04102926	0.030050995	0.07281938	0.06667105	0.18457824	0.0410996
JN-MF3-SX0121	0.015533574	0.062218968	0.048895177	0.06941022	0.07154764	-0.12993377	-0.0128107
sam-05	-0.04357222	0.061885677	0.012603431	-0.082617305	-0.05173679	0.16749181	-0.008451747
JN-MF2-15278	-0.040273566	-0.08147242	-0.042009417	0.07265938	0.065737754	0.18359238	-0.053741105
sam-759	-0.04597136	0.027964141	0.027641004	0.07240897	-0.05152547	0.059416484	0.018023249
sam-370	-0.043968137	-0.023338607	0.045766495	0.07116916	-0.05420215	-0.122743905	-0.05091844
sam-710	-0.026638508	0.03615642	-0.024016755	0.068680614	-0.059732087	0.17731263	0.018861428
sam-256	-0.061810702	-0.025900876	0.022551997	0.07341376	-0.027124895	-0.12554297	0.044589385
sam-814	0.03407966	0.039659046	-0.0051783975	0.074762605	0.06051493	0.18163696	0.045106113
sam-481	0.06844418	0.020774418	0.048615966	0.016972536	0.06833889	0.1830383	-0.05749829
JN-TMF2-SD0192	-0.05875773	0.01936087	-0.0008029947	0.07410993	-0.028725112	-0.12777482	0.01148728
JN-TMF13-SX0399	0.07396816	0.037954204	-0.04499682	-0.105842516	-0.036323126	0.13527927	0.044326317
JN-MF2-SD0033	0.07438929	0.063374355	0.048521593	0.07297527	0.07004045	-0.13265634	0.044678237
JN-MF3-SX0133	-0.0423415	0.06081139	0.053240154	0.068442985	0.06918099	-0.12693277	-0.053695265
sam-644	0.06427083	0.020002747	-0.04659004	0.06846689	-0.031911343	0.11993277	0.046205908
sam-750	-0.04559103	-0.022995155	-0.025502238	-0.042096503	-0.013182237	0.13817586	0.017477673
JN-TMF13-SX0498	0.074869014	0.053213906	0.047851153	-0.110090666	0.07077746	0.063149676	0.043468352
sam-325	-0.042034473	0.0026110357	0.047971763	0.07461253	0.028674185	0.17973456	0.012794809
sam-277	0.07369666	0.052185964	0.050552405	0.074324675	0.039370507	0.14233595	0.03493538
JN-MF2-15527	-0.057050236	-0.027973972	0.05367103	0.072809495	0.07242474	0.14679919	0.04589298
JN-MF2-SX0017	0.078912154	0.06593851	0.029215138	0.075393066	0.058968253	-0.02218622	0.04607518
JN-MF2-15535	-0.04312673	0.03932255	0.045636427	0.07143796	0.034781013	0.18828005	-0.014185155
JN-TMF13-SX0603	-0.044759307	0.051892623	-0.02263288	-0.07446026	0.05320638	0.18443558	0.014692959
JN-MF2-SD0056	-0.012604208	-0.017645031	-0.04352094	0.06989224	-0.06094566	0.17797142	0.04511475
JN-TMF2-SD0149	-0.01440316	0.053068046	-0.040642217	0.07279481	0.05211154	-0.023098389	0.046497922
sam-63	-0.058872182	-0.05684252	-0.023121918	0.07200338	-0.0135739865	0.17873459	0.0050377436
sam-396	0.036491677	0.026555073	0.052225966	0.07226876	-0.036530737	-0.021398276	0.04491489
sam-119	-0.05742122	0.060738984	-0.04535003	0.07186439	-0.041583635	0.12103978	0.03826357
JN-MF3-SX0076	-0.040122576	0.057032693	-0.043296102	0.06875928	0.07041701	-0.12790754	0.017756734
sam-497	-0.0623519	0.025298174	-0.042525783	0.072174825	-0.03179048	-0.024158657	-0.037731513
sam-741	-0.046874832	-0.04152051	-0.030611508	0.046553362	0.053540688	0.061072476	0.01890574
sam-896	0.021408515	0.039447255	0.0087212995	0.04681297	-0.061181262	0.17886223	0.043872878
JN-TMF10-SX0673	-0.046567414	0.02099488	-0.040895622	-0.04212695	-0.061285477	0.16079849	0.020088175
JN-TMF2-SD0194	-0.046832938	-0.08337968	0.05133885	0.070484065	-0.0535758	0.17664823	0.031013656
sam-887	0.07548649	0.06321092	0.055744473	0.07265185	0.0741493	0.18644515	0.042927075
sam-58	-0.044813372	-0.06985214	-0.004184814	0.07431233	0.017621536	0.16963133	0.039388355
JN-MF2-SX0007	0.020299632	0.0609789	-0.046012253	0.07076282	-0.05395854	0.056144178	0.04090792
sam-1037	-0.041955743	0.052690823	0.0069748284	0.07235068	0.021729384	0.059745964	-0.028456174
JN-TMF13-SX0323	-0.046804167	0.020845579	-0.03943836	-0.101396345	-0.056418434	0.17549914	0.04496311
JN-MF7-SD0114	-0.056288946	-0.014816636	0.051840108	0.06957	-0.04935927	0.17799574	-0.006265595
JN-MF2-SD0006	-0.035258144	-0.020326015	0.0052196835	0.07069147	0.035193846	0.18830022	0.04401232
JN-TMF13-SX0573	-0.047198333	0.027618075	-0.029079564	-0.04194296	0.012784745	0.1819979	0.009131402
JN-TMF2-SD0166	0.031978957	0.0546006	-0.026590647	0.07475494	0.06769046	-0.12831755	0.04420332
sam-405	0.03204315	0.061525054	-0.015770346	-0.017367255	0.052154526	0.17998153	0.045830883
JN-MF2-15209	0.08068788	0.062277064	0.05620797	0.074158296	0.07330921	-0.023310265	0.042742137
JN-MF2-SD0082	0.07520332	0.060860246	0.0025538872	0.07391526	-0.03211787	0.18519567	-0.015045776
sam-321	-0.04376608	-0.043788977	-0.040934186	0.07281962	-0.013753129	0.17637263	0.0445661
JN-MF2-SX0008	0.03993794	0.053434715	0.047313537	0.070871636	0.06992533	-0.13176066	0.04629767
JN-TMF13-SD0210	0.07157678	0.060947042	0.048221674	0.048710007	0.07191079	0.18152517	0.044713005
sam-224	-0.013971123	0.06570487	0.0546793	0.0732692	0.023803929	0.1854347	0.044571053
JN-MF2-15589	0.03094955	-0.0112750055	0.0054165483	0.07265871	-0.052246824	0.16173524	-0.00710487
sam-500	-0.031241063	-0.026299879	0.045581333	0.072291136	-0.06016247	0.057020683	-0.036947418
sam-602	0.03533097	0.025727652	0.05050307	0.07243888	0.07126155	0.18426633	0.044465043
JN-TMF2-SD0143	0.0273853	-0.021723121	0.0444666	0.0672889	-0.057656836	-0.12264857	0.04519387
JN-TMF2-SD0491	-0.043412816	-0.018426249	0.046260376	0.07373537	0.06502653	0.18404655	0.018433584
JN-TMF13-SX0442	-0.0420646	0.0034032944	-0.043465525	-0.106399655	-0.056922194	0.13100268	-0.044501655
JN-MF2-SD0073	0.043947745	-0.022749092	0.045099795	0.07174382	0.022586614	0.06041713	-0.018112732
JN-MF2-10225	-0.04406073	0.024597727	-0.030739395	-0.01964495	-0.043370675	-0.024324214	0.045891978
sam-496	-0.05373418	0.036850076	-0.04722006	0.07233969	0.010243633	-0.025304446	0.045439832
sam-680	0.07219594	0.038498648	0.053766973	0.045482982	0.04759411	-0.12948519	0.04600246
sam-737	-0.0078080287	-0.0798325	0.043628767	0.06904249	-0.056797307	-0.12073026	0.044034485
JN-MF2-10517	-0.04691103	0.061444093	0.027403228	0.07531752	0.033788804	-0.13146888	0.04430939
JN-TMF13-SD0225	0.07438111	0.065296315	0.050580695	-0.107187636	0.07036038	0.18308336	0.038323678
JN-TMF10-SX0587	-0.040877894	0.018165693	-0.04252532	0.014565865	-0.05371767	-0.02444246	0.043761358
JN-TMF13-SX0214	0.072760954	0.06430339	0.047623478	-0.10781768	0.06994715	-0.023982288	0.04529229
